year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2001-01,298.0,592.0,595.0,596.0,600.0,573.16,3805.96,2294.24
2001-02,0.0,593.0,594.0,595.0,600.0,609.55,4451.02,2672.79
2001-03,342.0,593.0,595.0,596.0,600.0,621.25,4724.42,2712.57
2001-04,353.0,591.0,593.0,594.0,600.0,621.63,4709.59,2658.25
2001-05,0.0,0.0,578.0,582.0,590.0,347.59,2307.34,1507.51
2001-06,0.0,0.0,578.0,581.0,588.0,413.6,2738.69,1677.74
2001-07,358.0,580.0,581.0,583.0,587.0,624.91,4405.66,2818.76
2001-08,0.0,578.0,581.0,583.0,591.0,596.7,4122.72,2669.5
2001-09,309.0,581.0,582.0,583.0,587.0,611.96,4570.47,2640.49
2001-10,327.0,582.0,584.0,585.0,590.0,607.27,4491.18,2749.85
2001-11,0.0,580.0,582.0,584.0,590.0,534.13,4315.77,2365.12
2001-12,335.0,581.0,582.0,583.0,586.0,609.58,4221.04,2739.65
2002-01,334.0,579.0,582.0,583.0,586.0,600.91,4046.78,2556.37
2002-02,294.0,579.0,581.0,582.0,585.0,612.83,4465.27,2527.79
2002-03,0.0,0.0,514.0,574.0,586.0,316.99,2381.26,1340.8
2002-04,0.0,0.0,467.5,583.0,589.0,324.51,2424.43,1293.65
2002-05,0.0,292.75,579.0,582.0,586.0,498.33,2518.56,1952.96
2002-06,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.06
2002-07,0.0,0.0,0.0,398.0,585.0,220.23,1400.24,768.53
2002-08,257.0,492.75,578.0,582.0,586.0,588.29,3210.33,2094.9
2002-09,278.0,580.0,582.0,583.0,587.0,619.98,3119.21,2427.01
2002-10,251.0,582.0,584.0,586.0,591.0,626.53,3213.36,2625.69
2002-11,290.0,587.0,588.0,590.0,594.0,625.43,3460.08,2792.97
2002-12,0.0,581.0,583.0,584.0,590.0,622.89,3446.58,2656.73
2003-01,0.0,582.0,583.0,584.0,589.0,555.77,2892.8,2416.38
2003-02,0.0,581.0,582.0,583.0,586.0,610.76,3202.04,2630.27
2003-03,334.0,581.0,583.0,584.0,587.0,612.57,3154.15,2563.44
2003-04,347.0,580.0,582.0,583.0,600.0,625.04,3053.89,2573.43
2003-05,0.0,579.0,581.0,582.0,588.0,588.12,2743.32,2293.16
2003-06,0.0,0.0,0.0,0.0,584.0,35.94,154.48,142.57
2003-07,292.0,580.0,582.0,584.0,589.0,637.85,3177.72,2488.61
2003-08,325.0,580.0,582.0,583.0,587.0,647.16,3431.94,2489.61
2003-09,294.0,581.0,583.0,585.0,588.0,639.5,3695.63,2661.99
2003-10,338.0,582.0,584.0,585.0,590.0,645.23,3559.94,2564.97
2003-11,321.0,584.0,585.0,586.0,590.0,626.53,3671.12,2439.68
2003-12,0.0,583.0,585.0,586.0,590.0,551.96,3179.33,2339.33
2004-01,0.0,584.0,585.0,586.0,594.0,612.01,3616.08,2623.07
2004-02,330.0,583.0,584.0,585.0,590.0,629.12,4118.78,2305.3
2004-03,336.0,583.0,584.0,585.0,589.0,634.46,3995.03,2468.3
2004-04,0.0,580.0,583.0,585.0,589.0,607.67,3931.43,2288.34
2004-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-07,0.0,0.0,0.0,0.0,611.0,39.0,201.83,111.12
2004-08,0.0,313.0,602.5,609.0,617.0,530.83,3072.2,2015.93
2004-09,0.0,612.0,614.0,616.0,620.0,640.3,4105.43,2407.36
2004-10,315.0,613.0,615.0,617.0,644.0,643.53,4080.28,2556.78
2004-11,0.0,618.0,621.0,623.0,627.0,586.14,3377.55,2336.81
2004-12,0.0,618.0,620.0,621.0,625.0,587.27,3440.52,2322.14
2005-01,319.0,620.0,621.0,622.0,625.0,651.5,3781.06,2875.57
2005-02,318.0,617.0,618.0,620.0,624.0,643.48,3776.32,2739.19
2005-03,0.0,614.0,616.0,617.0,626.0,551.5,3243.69,2286.39
2005-04,0.0,618.0,621.0,622.0,627.0,630.86,4147.64,2694.78
2005-05,0.0,0.0,0.0,0.0,624.0,55.56,307.63,196.37
2005-06,327.0,614.0,617.0,619.0,623.0,619.08,3607.09,2324.46
2005-07,0.0,609.0,612.0,614.0,618.0,616.01,3334.35,2353.33
2005-08,0.0,609.0,611.0,613.0,619.0,615.09,3713.48,2618.87
2005-09,306.0,611.0,613.0,615.0,617.0,648.61,4088.86,2835.75
2005-10,0.0,0.0,613.0,614.0,618.0,457.17,3014.13,2030.66
2005-11,0.0,0.0,0.0,0.0,215.0,7.39,38.8,19.37
2005-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02,0.0,0.0,0.0,0.0,74.0,2.39,9.41,6.99
2006-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05,0.0,0.0,0.0,0.0,617.0,82.22,498.95,252.83
2006-06,0.0,0.0,0.0,0.0,318.0,12.63,52.73,33.54
2006-07,0.0,607.0,610.0,612.0,617.0,640.53,3564.62,2731.61
2006-08,308.0,607.0,609.0,610.0,613.0,649.2,3990.65,2779.06
2006-09,0.0,606.0,609.0,611.0,621.0,542.93,3455.6,2281.09
2006-10,0.0,613.0,615.0,616.0,620.0,552.79,3530.13,2366.7
2006-11,0.0,618.0,619.0,620.0,625.0,595.28,4180.17,2695.31
2006-12,316.0,617.0,618.0,619.0,621.0,638.75,4362.28,2923.61
2007-01,0.0,615.0,616.0,618.0,624.0,622.76,4027.43,2825.05
2007-02,0.0,579.0,616.0,619.0,624.0,523.85,3698.84,2351.46
2007-03,0.0,577.75,590.0,590.0,600.0,561.82,3867.99,2354.85
2007-04,0.0,570.0,571.0,575.0,591.0,507.2,3287.82,2236.41
2007-05,0.0,0.0,0.0,0.0,566.0,83.84,540.94,348.5
2007-06,309.0,611.0,614.0,617.0,622.0,631.25,4345.36,2816.2
2007-07,0.0,609.0,611.0,613.0,617.0,650.93,3933.72,2831.59
2007-08,0.0,612.0,614.0,616.0,619.0,621.54,3046.53,2823.23
2007-09,0.0,612.0,614.0,617.0,621.0,624.43,3139.61,2663.66
2007-10,0.0,618.0,619.0,620.0,624.0,539.53,2303.91,2379.82
2007-11,320.0,618.0,618.0,619.0,630.0,616.05,2989.96,2758.03
2007-12,320.0,616.0,618.0,618.0,622.0,613.71,3354.07,2823.48
2008-01,0.0,613.0,617.0,620.0,625.0,517.62,2479.02,2304.34
2008-02,0.0,613.0,617.0,619.0,621.0,604.99,3678.79,2633.8
2008-03,0.0,573.75,610.0,611.0,615.0,558.45,2956.66,2414.08
2008-04,0.0,602.0,606.0,609.0,614.0,481.98,2410.06,2118.28
2008-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-06,0.0,0.0,63.0,556.0,630.0,278.98,1481.45,1068.83
2008-07,0.0,556.0,598.0,600.0,602.0,529.22,2821.94,2215.05
2008-08,309.0,594.0,595.0,597.0,600.0,579.52,3188.26,2386.51
2008-09,0.0,594.0,596.0,599.0,606.0,498.43,2507.45,1979.52
2008-10,0.0,596.0,598.0,599.0,604.0,575.51,3084.28,2119.53
2008-11,315.0,595.0,596.0,597.0,601.0,576.75,3255.05,2292.19
2008-12,333.0,592.0,594.0,595.0,603.0,584.79,3101.28,2356.4
2009-01,0.0,594.0,598.0,599.0,603.0,552.98,3447.76,2256.1
2009-02,0.0,600.0,603.0,605.0,610.0,590.02,4075.23,2428.61
