year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2001-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-06,0.0,0.0,90.0,108.0,121.0,26.72,0.27,11.64
2001-07,0.0,96.0,109.0,114.0,117.0,51.29,0.52,22.41
2001-08,88.0,92.0,108.0,113.0,117.0,49.25,0.5,21.1
2001-09,0.0,90.0,105.0,108.25,117.0,45.34,0.46,20.26
2001-10,0.0,0.0,89.0,112.0,123.0,29.75,0.3,13.28
2001-11,0.0,0.0,88.0,101.0,119.0,26.51,0.27,11.39
2001-12,0.0,87.0,89.0,100.0,122.0,38.47,0.39,18.09
2002-01,0.0,0.0,0.0,88.0,115.0,12.75,0.13,6.09
2002-02,0.0,0.0,0.0,0.0,115.0,10.0,0.1,5.17
2002-03,0.0,88.0,89.0,92.0,121.0,35.74,0.36,18.81
2002-04,0.0,0.0,89.0,92.0,113.0,30.72,0.31,15.84
2002-05,0.0,0.0,81.5,94.0,116.0,25.46,0.26,14.83
2002-06,0.0,73.0,92.0,96.0,116.0,35.26,0.36,18.64
2002-07,0.0,86.75,94.0,99.0,113.0,36.45,0.37,17.0
2002-08,0.0,73.0,94.0,102.0,114.0,35.14,0.35,15.83
2002-09,0.0,0.0,82.0,100.0,116.0,27.47,0.28,13.9
2002-10,0.0,0.0,31.0,91.0,120.0,21.11,0.21,12.16
2002-11,0.0,0.0,1.0,93.0,126.0,20.16,0.2,11.53
2002-12,0.0,0.0,0.0,94.0,117.0,18.91,0.19,10.82
2003-01,0.0,0.0,0.0,0.0,115.0,9.58,0.1,5.31
2003-02,0.0,0.0,19.0,93.0,118.0,21.44,0.22,11.9
2003-03,0.0,38.75,92.0,100.0,118.0,33.91,0.34,18.2
2003-04,0.0,87.0,92.0,98.0,118.0,37.62,0.38,19.98
2003-05,0.0,0.0,0.0,93.0,117.0,18.06,0.18,9.73
2003-06,0.0,0.0,70.0,97.0,115.0,25.69,0.26,13.77
2003-07,80.0,99.0,108.0,325.25,460.0,115.66,1.17,39.98
2003-08,0.0,245.75,330.0,403.0,440.0,191.28,1.93,46.06
2003-09,0.0,180.25,321.5,400.0,432.0,177.17,1.79,42.37
2003-10,0.0,122.75,230.0,270.0,406.0,136.4,1.38,31.52
2003-11,0.0,0.0,0.0,0.0,332.0,8.48,0.09,3.17
2003-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02,0.0,0.0,0.0,0.0,127.0,3.03,0.03,1.46
2004-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05,0.0,0.0,0.0,0.0,147.0,1.31,0.01,1.89
2004-06,0.0,114.0,228.0,306.25,441.0,138.05,1.39,36.49
2004-07,0.0,215.75,327.5,426.0,472.0,189.92,1.92,48.34
2004-08,0.0,110.75,221.0,327.0,462.0,148.31,1.5,38.08
2004-09,0.0,0.0,141.0,299.25,423.0,110.04,1.11,30.56
2004-10,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.06
2004-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12,0.0,0.0,0.0,0.0,50.0,0.45,0.0,0.42
2005-01,0.0,112.0,220.0,268.0,385.0,131.36,1.33,36.03
2005-02,6.0,209.75,247.5,280.25,432.0,157.56,1.59,37.24
2005-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04,0.0,0.0,107.0,135.0,345.0,57.51,0.58,17.35
2005-05,0.0,20.5,211.0,312.25,422.0,127.48,1.29,38.9
2005-06,0.0,71.0,226.0,327.0,418.0,135.95,1.37,37.33
2005-07,0.0,110.0,225.0,316.0,436.0,147.26,1.49,40.29
2005-08,0.0,142.0,264.0,317.0,439.0,160.28,1.62,39.17
2005-09,0.0,0.0,110.0,163.25,381.0,76.0,0.77,19.12
2005-10,0.0,108.0,224.5,265.0,393.0,124.54,1.26,32.51
2005-11,0.0,0.0,0.0,135.25,382.0,50.76,0.51,14.82
2005-12,0.0,0.0,119.0,240.0,389.0,91.18,0.92,27.14
2006-01,0.0,0.0,0.0,115.25,373.0,43.52,0.44,13.51
2006-02,0.0,0.0,0.0,0.0,121.0,2.33,0.02,2.34
2006-03,0.0,0.0,0.0,0.0,159.0,12.28,0.12,4.07
2006-04,0.0,0.0,0.0,109.25,320.0,29.84,0.3,10.26
2006-05,0.0,0.0,110.0,268.0,428.0,96.62,0.98,30.32
2006-06,0.0,130.0,290.0,373.0,435.0,172.32,1.74,45.52
2006-07,0.0,192.5,281.5,369.0,426.0,180.95,1.83,46.52
2006-08,22.0,220.0,256.0,315.0,430.0,176.6,1.78,45.67
2006-09,0.0,110.0,207.5,248.0,347.0,122.25,1.23,33.57
2006-10,0.0,129.0,220.0,270.0,357.0,144.5,1.46,38.38
2006-11,0.0,0.0,110.0,169.25,310.0,68.53,0.69,24.04
2006-12,0.0,0.0,110.0,160.0,336.0,72.68,0.73,20.79
2007-01,0.0,0.0,40.5,135.25,310.0,54.68,0.55,17.41
2007-02,0.0,0.0,110.0,168.25,367.0,77.29,0.78,22.8
2007-03,0.0,0.0,0.0,0.0,318.0,17.24,0.17,7.36
2007-04,0.0,0.0,0.0,128.0,357.0,51.09,0.52,15.98
2007-05,0.0,0.0,0.0,51.5,606.0,26.27,0.27,9.23
2007-06,0.0,176.0,337.0,523.5,613.0,145.69,1.47,42.47
2007-07,0.0,234.0,480.5,570.0,623.0,184.14,1.86,52.54
2007-08,0.0,208.0,465.0,566.0,613.0,174.04,1.76,50.8
2007-09,0.0,39.5,180.0,351.25,607.0,99.81,1.01,32.43
2007-10,0.0,0.0,95.0,249.25,610.0,74.29,0.75,25.78
2007-11,0.0,63.5,176.0,247.25,564.0,84.22,0.85,30.97
2007-12,0.0,0.0,170.0,211.0,638.0,72.72,0.73,24.9
2008-01,0.0,174.0,213.5,392.25,617.0,123.0,1.24,38.41
2008-02,0.0,0.0,174.0,238.25,625.0,76.07,0.77,24.36
2008-03,0.0,0.0,0.0,0.0,491.0,30.78,0.31,11.39
2008-04,0.0,0.0,16.5,191.0,592.0,51.92,0.52,18.94
2008-05,0.0,0.0,0.0,181.25,514.0,44.83,0.45,15.19
2008-06,0.0,0.0,210.0,466.5,579.0,110.2,1.11,37.23
2008-07,0.0,39.5,336.5,525.0,583.0,136.52,1.38,42.15
2008-08,0.0,73.0,406.5,553.0,622.0,149.22,1.51,44.39
2008-09,0.0,0.0,185.5,477.25,638.0,111.25,1.12,34.4
2008-10,0.0,0.0,152.0,389.25,645.0,91.93,0.93,29.4
2008-11,0.0,0.0,0.0,0.0,338.0,11.61,0.12,6.66
2008-12,0.0,0.0,173.0,251.0,544.0,70.21,0.71,21.47
2009-01,0.0,0.0,0.0,170.0,522.0,34.93,0.35,14.94
2009-02,0.0,0.0,0.0,0.0,411.0,15.89,0.16,7.62
2009-03,0.0,0.0,0.0,175.0,566.0,35.71,0.36,12.88
2009-04,0.0,0.0,0.0,82.0,112.0,16.02,0.16,7.72
2009-05,0.0,0.0,91.0,106.0,505.0,48.17,0.49,24.84
2009-06,0.0,0.0,0.0,366.25,582.0,74.65,0.75,27.53
2009-07,0.0,185.0,413.5,501.25,617.0,160.99,1.63,48.23
2009-08,0.0,41.75,357.5,504.0,628.0,140.17,1.42,42.95
2009-09,0.0,0.0,254.5,458.25,633.0,117.46,1.19,35.82
2009-10,0.0,0.0,165.5,361.25,623.0,84.35,0.85,28.31
2009-11,0.0,0.0,0.0,59.0,535.0,25.13,0.25,13.68
2009-12,0.0,0.0,0.0,112.0,515.0,36.46,0.37,17.2
2010-01,0.0,0.0,0.0,188.0,524.0,47.26,0.48,18.6
2010-02,0.0,0.0,0.0,181.0,494.0,40.44,0.41,14.22
2010-03,0.0,0.0,17.5,210.0,441.0,56.4,0.57,20.37
2010-04,0.0,0.0,0.0,10.25,491.0,23.96,0.24,10.17
2010-05,0.0,0.0,0.0,0.0,476.0,18.72,0.19,9.8
2010-06,0.0,0.0,132.0,361.0,624.0,82.18,0.83,28.43
2010-07,0.0,46.75,269.5,447.0,622.0,121.14,1.22,39.99
2010-08,0.0,53.25,355.5,504.0,629.0,136.53,1.38,44.36
2010-09,0.0,0.0,206.5,447.25,619.0,107.61,1.09,35.44
2010-10,0.0,152.0,308.5,432.0,638.0,129.38,1.31,40.97
2010-11,0.0,0.0,147.5,331.0,643.0,77.17,0.78,23.59
2010-12,0.0,0.0,185.0,328.25,553.0,78.63,0.79,27.71
2011-01,0.0,0.0,0.0,0.0,384.0,9.27,0.09,4.85
2011-02,0.0,0.0,0.0,0.0,258.0,10.66,0.11,8.29
2011-03,0.0,0.0,0.0,50.0,376.0,18.19,0.18,10.61
2011-04,0.0,0.0,37.0,249.25,598.0,64.76,0.65,21.65
2011-05,0.0,0.0,0.0,95.5,506.0,32.57,0.33,12.48
2011-06,0.0,0.0,128.0,353.25,621.0,82.42,0.83,29.55
2011-07,0.0,204.0,386.5,487.75,621.0,157.75,1.59,50.65
2011-08,0.0,280.5,423.0,540.25,627.0,173.78,1.75,52.69
2011-09,0.0,0.0,103.0,377.25,626.0,87.74,0.89,30.91
2011-10,0.0,0.0,73.5,206.0,353.0,53.0,0.54,22.49
2011-11,0.0,0.0,193.0,373.25,549.0,93.52,0.94,30.07
2011-12,0.0,168.0,330.5,400.0,652.0,124.99,1.26,36.74
2012-01,0.0,0.0,0.0,0.0,403.0,10.15,0.1,4.78
2012-02,0.0,0.0,184.0,324.0,547.0,76.06,0.77,23.47
2012-03,0.0,0.0,0.0,195.0,516.0,39.75,0.4,53.2
2012-04,170.0,357.0,409.0,473.0,638.0,174.59,1.76,55.72
2012-05,119.0,333.0,399.5,505.0,628.0,172.99,1.75,46.15
2012-06,0.0,180.5,318.0,442.25,636.0,133.91,1.35,38.5
2012-07,118.0,330.75,382.0,447.25,623.0,165.17,1.67,43.59
2012-08,85.0,367.0,422.0,502.0,612.0,184.92,1.87,51.06
2012-09,0.0,187.0,329.5,439.5,620.0,136.95,1.38,38.42
2012-10,40.0,192.0,228.0,387.0,629.0,131.02,1.32,35.4
2012-11,0.0,0.0,80.5,244.25,540.0,67.89,0.69,18.76
2012-12,0.0,0.0,0.0,0.0,378.0,8.16,0.08,4.12
2013-01,0.0,0.0,0.0,192.0,609.0,48.5,0.49,15.28
2013-02,0.0,0.0,0.0,0.0,489.0,8.95,0.09,3.97
