year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2008-04,0.0,0.0,0.0,0.0,65.0,1.16,0.01,4.16
2008-05,0.0,0.0,0.0,38.0,94.0,9.35,0.09,3.37
2008-06,0.0,0.0,0.0,72.0,96.0,15.47,0.16,2.5
2008-07,0.0,0.0,0.0,47.0,94.0,12.43,0.13,1.69
2008-08,0.0,0.0,0.0,39.0,90.0,8.24,0.08,1.0
2008-09,0.0,0.0,0.0,0.0,97.0,4.98,0.05,0.67
2008-10,0.0,0.0,0.0,0.0,96.0,4.01,0.04,0.66
2008-11,0.0,0.0,0.0,0.0,87.0,1.03,0.01,0.15
2008-12,0.0,0.0,0.0,0.0,91.0,2.2,0.02,0.39
2009-01,0.0,0.0,0.0,0.0,95.0,0.93,0.01,0.2
2009-02,0.0,0.0,0.0,0.0,57.0,1.8,0.02,0.38
2009-03,0.0,0.0,0.0,0.0,93.0,3.27,0.03,0.76
2009-04,0.0,0.0,0.0,0.0,96.0,5.82,0.06,0.83
2009-05,0.0,0.0,0.0,31.0,96.0,8.32,0.08,1.06
2009-06,0.0,0.0,0.0,0.0,48.0,0.52,0.01,0.06
2009-07,0.0,0.0,0.0,0.0,95.0,3.29,0.03,0.39
2009-08,0.0,0.0,0.0,0.0,95.0,6.15,0.06,0.76
2009-09,0.0,0.0,0.0,0.0,95.0,5.11,0.05,0.75
2009-10,0.0,0.0,0.0,0.0,62.0,0.7,0.01,0.14
2009-11,0.0,0.0,0.0,0.0,71.0,0.28,0.0,0.06
2009-12,0.0,0.0,0.0,0.0,93.0,0.78,0.01,0.13
2010-01,0.0,0.0,0.0,0.0,92.0,1.14,0.01,0.2
2010-02,0.0,0.0,0.0,0.0,46.0,0.15,0.0,0.04
2010-03,0.0,0.0,0.0,0.0,95.0,2.2,0.02,0.34
2010-04,0.0,0.0,0.0,0.0,95.0,1.94,0.02,0.28
2010-05,0.0,0.0,0.0,0.0,95.0,3.09,0.03,0.5
2010-06,0.0,0.0,0.0,0.0,89.0,4.66,0.05,0.66
2010-07,0.0,0.0,0.0,0.0,89.0,3.53,0.04,0.48
2010-08,0.0,0.0,0.0,0.0,87.0,2.47,0.02,0.51
2010-09,0.0,0.0,0.0,0.0,92.0,4.55,0.05,0.41
2010-10,0.0,0.0,0.0,0.0,47.0,0.59,0.01,0.09
2010-11,0.0,0.0,0.0,0.0,43.0,0.1,0.0,0.04
2010-12,0.0,0.0,0.0,0.0,40.0,0.08,0.0,0.07
2011-01,0.0,0.0,0.0,0.0,64.0,1.89,0.02,0.23
2011-02,0.0,0.0,0.0,0.0,56.0,1.88,0.02,0.23
2011-03,0.0,0.0,0.0,0.0,48.0,0.06,0.0,0.02
2011-04,0.0,0.0,0.0,0.0,97.0,1.29,0.01,0.21
2011-05,0.0,0.0,0.0,0.0,97.0,3.31,0.03,0.43
2011-06,0.0,0.0,0.0,0.0,95.0,4.67,0.05,0.57
2011-07,0.0,0.0,0.0,0.0,96.0,5.73,0.06,0.77
2011-08,0.0,0.0,0.0,0.0,97.0,6.44,0.07,0.96
2011-09,0.0,0.0,0.0,0.0,95.0,2.23,0.02,0.38
2011-10,0.0,0.0,0.0,0.0,74.0,2.0,0.02,0.25
2011-11,0.0,0.0,0.0,0.0,64.0,1.85,0.02,0.21
2011-12,0.0,0.0,0.0,0.0,70.0,0.58,0.01,0.13
2012-01,0.0,0.0,0.0,32.0,79.0,8.75,0.09,0.66
2012-02,0.0,0.0,0.0,0.0,70.0,2.63,0.03,0.23
2012-03,0.0,0.0,0.0,0.0,53.0,0.85,0.01,0.12
2012-04,0.0,0.0,0.0,0.0,48.0,0.97,0.01,0.13
2012-05,0.0,0.0,0.0,0.0,95.0,5.65,0.06,0.62
2012-06,0.0,0.0,0.0,35.0,82.0,7.23,0.07,0.79
2012-07,0.0,0.0,0.0,26.0,92.0,6.1,0.06,0.6
2012-08,0.0,0.0,0.0,28.0,95.0,7.53,0.08,0.81
2012-09,0.0,0.0,0.0,31.0,94.0,7.84,0.08,0.81
2012-10,0.0,0.0,0.0,20.0,75.0,5.57,0.06,0.61
2012-11,0.0,0.0,0.0,27.0,75.0,6.71,0.07,0.72
2012-12,0.0,0.0,0.0,0.0,49.0,1.13,0.01,0.13
2013-01,0.0,0.0,0.0,0.0,67.0,1.69,0.02,0.37
2013-02,0.0,0.0,0.0,0.0,73.0,2.14,0.02,0.22
2013-03,0.0,0.0,0.0,0.0,42.0,1.43,0.01,0.12
2013-04,0.0,0.0,0.0,0.0,40.0,0.63,0.01,0.14
2013-05,0.0,0.0,0.0,0.0,53.0,2.5,0.03,0.27
2013-06,0.0,0.0,0.0,0.0,79.0,5.18,0.05,0.58
2013-07,0.0,0.0,0.0,43.0,95.0,8.47,0.09,0.86
2013-08,0.0,0.0,0.0,34.0,95.0,7.71,0.08,0.77
2013-09,0.0,0.0,0.0,0.0,95.0,3.59,0.04,0.46
2013-10,0.0,0.0,0.0,0.0,96.0,2.81,0.03,0.32
2013-11,0.0,0.0,0.0,0.0,91.0,2.72,0.03,0.33
2013-12,0.0,0.0,0.0,0.0,82.0,4.1,0.04,0.61
2014-01,0.0,0.0,0.0,0.0,80.0,3.78,0.04,0.54
2014-02,0.0,0.0,0.0,0.0,46.0,3.41,0.03,0.36
2014-03,0.0,0.0,0.0,25.0,90.0,6.21,0.06,0.68
2014-04,0.0,0.0,0.0,0.0,90.0,5.5,0.06,0.55
2014-05,0.0,0.0,0.0,33.0,91.0,8.99,0.09,0.74
2014-06,0.0,0.0,0.0,34.25,93.0,8.21,0.08,0.69
2014-07,0.0,0.0,0.0,26.0,92.0,6.58,0.07,0.61
2014-08,0.0,0.0,0.0,30.0,91.0,6.61,0.07,0.79
2014-09,0.0,0.0,0.0,31.0,92.0,6.84,0.07,0.64
2014-10,0.0,0.0,0.0,0.0,88.0,2.38,0.02,0.21
2014-11,0.0,0.0,0.0,0.0,78.0,3.01,0.03,0.33
