year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2009-01,0.0,0.0,0.0,0.0,99.0,14.63,0.88,3.94
2009-02,0.0,54.0,93.0,95.0,98.0,50.71,2.83,15.76
2009-03,0.0,0.0,0.0,94.0,98.0,29.14,1.49,8.65
2009-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05,0.0,0.0,0.0,0.0,91.0,2.78,0.23,0.92
2009-06,0.0,0.0,0.0,0.0,92.0,5.97,0.5,1.9
2009-07,0.0,81.0,85.0,88.0,92.0,53.45,2.48,16.64
2009-08,53.0,86.0,87.0,89.0,92.0,59.96,2.8,18.74
2009-09,0.0,84.0,87.0,89.0,94.0,56.49,2.64,17.55
2009-10,0.0,0.0,88.0,90.0,96.0,34.09,1.59,10.59
2009-11,0.0,0.0,40.0,93.0,97.0,30.47,1.42,10.56
2009-12,0.0,0.0,0.0,95.0,99.0,25.39,1.18,8.03
2010-01,0.0,0.0,0.0,0.0,91.0,2.75,0.55,0.89
2010-02,0.0,0.0,0.0,54.0,94.0,16.82,3.35,5.35
2010-03,0.0,0.0,92.0,94.0,98.0,43.9,8.75,12.08
2010-04,0.0,0.0,85.5,93.0,97.0,34.77,1.62,9.51
2010-05,0.0,0.0,0.0,0.0,92.0,5.15,0.31,1.52
2010-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-07,0.0,0.0,52.0,85.0,91.0,29.31,1.76,8.51
2010-08,0.0,72.75,85.0,88.0,92.0,50.69,3.06,14.12
2010-09,0.0,84.0,87.0,89.0,92.0,53.69,3.37,14.76
2010-10,0.0,0.0,0.0,86.0,95.0,17.96,0.67,5.08
2010-11,0.0,0.0,0.0,55.0,100.0,17.08,0.63,4.77
2010-12,0.0,0.0,0.0,0.0,98.0,9.95,0.37,2.59
2011-01,0.0,0.0,0.0,0.0,94.0,1.19,0.05,0.37
2011-02,0.0,0.0,0.0,0.0,95.0,1.04,0.04,0.31
2011-03,0.0,0.0,0.0,0.0,94.0,1.22,0.05,0.4
2011-04,0.0,0.0,0.0,0.0,97.0,6.68,0.22,2.25
2011-05,0.0,0.0,0.0,0.0,94.0,0.58,0.02,0.21
2011-06,0.0,0.0,0.0,0.0,89.0,0.98,0.04,0.35
2011-07,0.0,0.0,0.0,0.0,88.0,1.47,0.07,0.5
2011-08,0.0,0.0,0.0,0.0,89.0,11.32,0.47,3.69
2011-09,0.0,0.0,82.0,87.0,93.0,37.87,1.76,11.82
2011-10,0.0,0.0,0.0,0.0,41.0,0.22,0.01,0.14
2011-11,0.0,0.0,0.0,89.0,93.0,29.12,1.22,8.73
2011-12,0.0,0.0,50.0,92.0,95.0,32.63,1.37,9.46
2012-01,0.0,0.0,0.0,82.25,97.0,23.74,0.88,7.04
2012-02,0.0,0.0,50.5,90.0,94.0,39.39,1.46,11.16
2012-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05,0.0,0.0,0.0,0.0,79.0,1.56,0.06,0.72
2012-06,0.0,0.0,0.0,0.0,94.0,2.87,0.11,0.83
2012-07,0.0,0.0,0.0,0.0,92.0,10.29,0.38,2.86
2012-08,0.0,0.0,34.0,62.25,93.0,25.7,0.95,7.55
2012-09,0.0,0.0,86.0,92.0,97.0,40.58,1.51,10.96
2012-10,0.0,0.0,0.0,0.0,98.0,11.28,0.16,3.12
2012-11,0.0,0.0,0.0,0.0,98.0,4.05,0.06,1.13
2012-12,0.0,0.0,0.0,0.0,98.0,2.46,0.03,0.68
2013-01,0.0,0.0,0.0,19.75,100.0,12.23,0.46,3.66
2013-02,0.0,0.0,0.0,0.0,100.0,12.23,0.46,4.05
2013-03,0.0,0.0,0.0,96.0,100.0,27.44,1.02,8.36
2013-04,0.0,0.0,0.0,50.0,100.0,13.9,0.52,8.71
2013-05,0.0,0.0,0.0,0.0,97.0,11.11,0.41,3.41
2013-06,0.0,0.0,0.0,55.0,94.0,15.3,0.56,19.33
2013-07,0.0,0.0,54.0,88.0,94.0,35.78,1.32,14.66
2013-08,0.0,52.75,88.0,91.0,96.0,49.97,1.84,15.78
2013-09,0.0,0.0,72.0,92.0,98.0,39.71,1.46,12.42
2013-10,0.0,91.0,94.0,95.0,99.0,59.17,2.46,18.14
2013-11,0.0,0.0,64.0,95.0,100.0,39.16,1.63,12.28
2013-12,0.0,63.0,97.0,98.0,100.0,59.6,2.47,18.01
2014-01,0.0,51.0,94.0,96.0,100.0,46.29,1.92,14.03
2014-02,0.0,0.0,84.0,98.0,100.0,42.12,1.75,12.76
