year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2006-01,0.0,0.0,0.0,0.0,63.0,1.91,0.02,0.25
2006-02,0.0,0.0,0.0,0.0,130.0,5.54,0.06,0.81
2006-03,0.0,0.0,0.0,53.0,125.0,10.6,0.11,1.38
2006-04,0.0,0.0,0.0,0.0,138.0,3.14,0.03,0.42
2006-05,0.0,0.0,9.0,62.0,126.0,16.25,0.16,2.12
2006-06,0.0,0.0,53.0,105.0,148.0,23.7,0.24,3.01
2006-07,0.0,0.0,60.0,116.0,150.0,27.77,0.28,3.38
2006-08,0.0,0.0,60.0,113.0,147.0,25.9,0.26,3.23
2006-09,0.0,37.0,61.0,100.0,150.0,29.22,0.3,3.51
2006-10,0.0,41.0,81.0,113.0,126.0,32.07,0.32,3.86
2006-11,0.0,44.75,64.0,114.0,148.0,33.05,0.33,3.98
2006-12,0.0,3.0,60.0,104.0,129.0,26.94,0.27,3.4
2007-01,0.0,0.0,59.0,111.0,152.0,25.77,0.26,3.27
2007-02,0.0,0.0,50.5,104.0,130.0,24.06,0.24,2.98
2007-03,0.0,0.0,0.0,62.0,128.0,15.67,0.16,2.01
2007-04,0.0,0.0,52.0,81.25,126.0,21.8,0.22,2.8
2007-05,0.0,0.0,58.5,104.0,151.0,25.82,0.26,3.14
2007-06,35.0,53.0,63.0,114.0,152.0,36.15,0.37,4.1
2007-07,31.0,49.0,61.5,103.0,151.0,33.99,0.34,3.97
2007-08,35.0,51.0,62.0,113.0,150.0,36.49,0.37,4.21
2007-09,34.0,53.0,61.0,104.0,149.0,35.06,0.35,4.02
2007-10,36.0,60.0,75.0,114.0,150.0,38.69,0.39,4.42
2007-11,0.0,58.0,64.0,115.0,144.0,37.11,0.37,4.25
2007-12,11.0,58.0,65.0,110.0,152.0,37.31,0.38,4.27
2008-01,41.0,58.0,78.0,117.0,130.0,38.25,0.39,4.36
2008-02,0.0,46.0,62.0,108.0,129.0,31.59,0.32,3.83
2008-03,0.0,0.0,9.0,63.0,128.0,17.59,0.18,2.28
2008-04,0.0,0.0,61.0,114.0,150.0,27.25,0.28,3.43
2008-05,0.0,0.0,33.0,61.0,148.0,17.46,0.18,2.2
2008-06,0.0,0.0,50.5,100.0,150.0,24.43,0.25,3.31
2008-07,0.0,0.0,49.0,100.0,150.0,24.43,0.25,3.39
2008-08,0.0,0.0,42.5,95.25,148.0,22.14,0.22,3.07
