year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2001-01,0.0,43.0,79.0,108.0,136.0,55.4,0.57,49.9
2001-02,0.0,63.0,92.0,114.0,143.0,69.68,0.7,66.44
2001-03,0.0,0.0,80.0,111.25,147.0,50.05,0.51,24.07
2001-04,0.0,0.0,70.0,103.0,133.0,51.05,0.52,24.9
2001-05,0.0,0.0,70.5,94.0,153.0,41.98,5.54,29.2
2001-06,0.0,0.0,81.0,98.0,131.0,53.52,0.65,30.58
2001-07,0.0,0.0,49.5,89.0,131.0,38.38,1.06,22.87
2001-08,0.0,0.0,60.0,94.0,131.0,39.72,1.11,24.28
2001-09,0.0,0.0,0.0,0.0,130.0,12.76,0.72,9.41
2001-10,0.0,0.0,0.0,0.0,134.0,6.34,0.22,4.57
2001-11,0.0,0.0,0.0,0.0,129.0,2.75,0.29,3.67
2001-12,0.0,0.0,0.0,0.0,112.0,2.33,0.45,2.17
2002-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-03,0.0,0.0,0.0,0.0,116.0,1.05,0.01,1.18
2002-04,0.0,0.0,0.0,0.0,133.0,3.18,0.03,2.69
2002-05,0.0,0.0,0.0,0.0,122.0,2.04,0.04,2.09
2002-06,0.0,0.0,0.0,0.0,124.0,7.86,0.11,6.73
2002-07,0.0,0.0,0.0,70.5,131.0,14.79,0.16,11.51
2002-08,0.0,0.0,0.0,0.0,82.0,0.48,0.0,0.56
2002-09,0.0,0.0,0.0,0.0,146.0,3.77,0.05,4.33
2002-10,0.0,0.0,0.0,0.0,110.0,0.45,0.0,0.66
2002-11,0.0,0.0,0.0,0.0,147.0,1.12,0.01,1.55
2002-12,0.0,0.0,0.0,0.0,114.0,0.54,0.03,0.66
2003-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02,0.0,0.0,0.0,0.0,98.0,0.29,0.0,0.35
2003-03,0.0,0.0,0.0,0.0,134.0,1.74,0.02,1.59
2003-04,0.0,0.0,0.0,0.0,84.0,0.37,0.0,0.32
2003-05,0.0,0.0,0.0,0.0,154.0,1.17,0.09,1.16
2003-06,0.0,0.0,0.0,0.0,108.0,0.08,0.05,0.17
2003-07,0.0,0.0,0.0,0.0,113.0,2.97,0.05,2.57
2003-08,0.0,0.0,0.0,0.0,134.0,0.42,0.0,0.34
2003-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10,0.0,0.0,0.0,0.0,136.0,1.27,0.01,1.12
2003-11,0.0,0.0,0.0,0.0,122.0,1.05,0.01,1.01
2003-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02,0.0,0.0,0.0,0.0,105.0,0.21,0.0,0.39
2004-03,0.0,0.0,0.0,0.0,84.0,0.38,0.0,0.57
2004-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-06,0.0,0.0,0.0,0.0,113.0,1.24,0.01,1.6
2004-07,0.0,0.0,0.0,0.0,130.0,2.04,0.02,1.8
2004-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-09,0.0,0.0,0.0,0.0,81.0,0.21,0.02,0.52
2004-10,0.0,0.0,0.0,0.0,84.0,0.1,0.0,0.18
2004-11,0.0,0.0,0.0,0.0,148.0,1.15,0.03,1.45
2004-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01,0.0,0.0,0.0,0.0,110.0,0.71,0.03,0.81
2005-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03,0.0,0.0,0.0,0.0,132.0,1.73,0.17,2.62
2005-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05,0.0,0.0,0.0,0.0,121.0,0.12,0.08,0.31
2005-06,0.0,0.0,0.0,0.0,81.0,0.05,0.02,0.14
2005-07,0.0,0.0,0.0,0.0,132.0,1.78,0.02,1.88
2005-08,0.0,0.0,0.0,0.0,133.0,0.93,0.05,2.22
2005-09,0.0,0.0,0.0,0.0,81.0,0.11,0.0,0.48
2005-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-11,0.0,0.0,0.0,0.0,93.0,0.14,0.0,0.41
2005-12,0.0,0.0,0.0,0.0,91.0,0.46,0.01,0.94
2006-01,0.0,0.0,0.0,0.0,116.0,0.14,0.0,0.64
2006-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03,0.0,0.0,0.0,0.0,87.0,0.12,0.0,0.78
2006-04,0.0,0.0,0.0,0.0,99.0,0.13,0.0,0.48
2006-05,0.0,0.0,0.0,0.0,131.0,0.87,0.04,2.15
2006-06,0.0,0.0,0.0,0.0,128.0,0.93,0.03,2.41
2006-07,0.0,0.0,0.0,0.0,134.0,4.43,0.04,8.08
2006-08,0.0,0.0,0.0,81.0,134.0,15.71,0.16,20.89
2006-09,0.0,0.0,0.0,0.0,134.0,0.92,0.01,1.49
2006-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11,0.0,0.0,0.0,0.0,134.0,0.3,0.0,0.96
2006-12,0.0,0.0,0.0,0.0,87.0,0.32,0.0,0.93
2007-01,0.0,0.0,0.0,0.0,95.0,0.71,0.05,2.93
2007-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03,0.0,0.0,0.0,0.0,82.0,0.13,0.0,0.2
2007-04,0.0,0.0,0.0,0.0,90.0,0.44,0.0,0.45
2007-05,0.0,0.0,0.0,0.0,39.0,0.07,0.04,1.37
2007-06,0.0,0.0,0.0,0.0,132.0,2.4,0.91,29.74
2007-07,0.0,0.0,0.0,0.0,134.0,1.58,0.02,10.89
2007-08,0.0,0.0,0.0,0.0,132.0,1.6,0.02,11.44
2007-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-11,0.0,0.0,0.0,0.0,149.0,0.18,0.0,0.37
2007-12,0.0,0.0,0.0,0.0,89.0,0.12,0.0,0.7
2008-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04,0.0,0.0,0.0,0.0,140.0,2.18,0.43,43.68
2008-05,0.0,0.0,0.0,0.0,81.0,0.29,0.0,11.29
2008-06,0.0,0.0,0.0,0.0,134.0,3.17,0.03,4.24
2008-07,0.0,0.0,0.0,0.0,133.0,4.23,0.04,6.81
2008-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-09,0.0,0.0,0.0,0.0,81.0,0.25,0.0,0.98
2008-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12,0.0,0.0,0.0,0.0,145.0,1.85,0.02,35.72
2009-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03,0.0,0.0,0.0,0.0,82.0,0.14,0.0,0.52
2009-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05,0.0,0.0,0.0,0.0,137.0,1.65,0.02,10.02
2009-06,0.0,0.0,0.0,0.0,141.0,0.44,0.0,1.47
2009-07,0.0,0.0,0.0,0.0,84.0,1.79,0.02,2.08
2009-08,0.0,0.0,0.0,0.0,129.0,1.07,0.01,0.98
2009-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12,0.0,0.0,0.0,0.0,86.0,0.41,0.0,0.49
2010-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-06,0.0,0.0,0.0,0.0,132.0,2.79,0.03,2.87
2010-07,0.0,0.0,0.0,0.0,87.0,1.7,0.02,1.18
2010-08,0.0,0.0,0.0,0.0,83.0,3.16,0.03,3.54
2010-09,0.0,0.0,0.0,0.0,84.0,1.39,0.01,0.75
2010-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12,0.0,0.0,0.0,0.0,147.0,0.73,0.01,0.9
2011-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-02,0.0,0.0,0.0,0.0,100.0,2.5,0.09,22.05
2011-03,0.0,0.0,0.0,0.0,94.0,0.86,0.27,16.35
2011-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0.0,0.0,0.0,0.0,136.0,1.11,0.01,1.55
2011-07,0.0,0.0,0.0,0.0,132.0,6.38,0.08,79.97
2011-08,0.0,0.0,0.0,0.0,147.0,11.01,0.79,400.02
2011-09,0.0,0.0,0.0,0.0,135.0,5.99,0.06,230.51
2011-10,0.0,0.0,0.0,0.0,84.0,4.13,0.3,149.91
2011-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0.0,0.0,0.0,0.0,103.0,2.44,0.75,48.88
2012-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0.0,0.0,0.0,0.0,75.0,0.19,0.03,3.89
2012-04,0.0,0.0,0.0,0.0,116.0,1.08,0.12,13.75
2012-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06,0.0,0.0,0.0,0.0,82.0,1.48,0.04,29.26
2012-07,0.0,0.0,0.0,0.0,132.0,2.34,0.1,6.46
2012-08,0.0,0.0,0.0,0.0,82.0,0.59,0.01,1.1
2012-09,0.0,0.0,0.0,0.0,82.0,1.02,0.11,6.05
2012-10,0.0,0.0,0.0,0.0,132.0,1.43,0.01,1.08
2012-11,0.0,0.0,0.0,0.0,159.0,1.07,0.15,8.38
2012-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01,0.0,0.0,0.0,0.0,96.0,0.55,0.17,7.67
2013-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03,0.0,0.0,0.0,0.0,78.0,0.41,0.09,4.35
2013-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05,0.0,0.0,0.0,0.0,115.0,0.76,0.18,1.74
2013-06,0.0,0.0,0.0,0.0,135.0,5.32,0.05,2.7
2013-07,0.0,0.0,0.0,0.0,134.0,3.06,0.08,1.68
2013-08,0.0,0.0,0.0,0.0,151.0,5.77,0.45,6.0
2013-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11,0.0,0.0,0.0,0.0,76.0,0.2,0.04,6.38
2013-12,0.0,0.0,0.0,0.0,101.0,7.8,0.3,10.6
2014-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03,0.0,0.0,0.0,0.0,94.0,0.36,0.0,5.42
2014-04,0.0,0.0,0.0,0.0,132.0,4.12,0.04,2.72
2014-05,0.0,0.0,0.0,0.0,132.0,2.66,0.03,4.22
2014-06,0.0,0.0,0.0,0.0,121.0,1.68,0.02,6.17
2014-07,0.0,0.0,0.0,0.0,79.0,0.16,0.0,0.29
2014-08,0.0,0.0,0.0,0.0,131.0,1.61,0.02,0.82
2014-09,0.0,0.0,0.0,0.0,140.0,3.1,0.16,35.92
2014-10,0.0,0.0,0.0,0.0,96.0,1.1,0.08,5.9
2014-11,0.0,0.0,0.0,0.0,132.0,3.87,0.04,6.2
2014-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01,0.0,0.0,0.0,0.0,104.0,0.72,0.01,9.15
2015-02,0.0,0.0,0.0,0.0,151.0,1.89,0.04,2.75
2015-03,0.0,0.0,0.0,0.0,142.0,8.18,0.09,7.04
2015-04,0.0,0.0,0.0,0.0,129.0,9.48,0.11,5.38
2015-05,0.0,0.0,0.0,0.0,135.0,3.85,0.05,2.67
2015-06,0.0,0.0,0.0,0.0,135.0,12.66,0.13,6.28
2015-07,0.0,0.0,0.0,0.0,140.0,3.11,0.04,1.8
2015-08,0.0,0.0,0.0,0.0,86.0,0.44,0.0,0.25
2015-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-10,0.0,0.0,0.0,86.0,141.0,23.07,0.23,10.24
2015-11,0.0,0.0,0.0,0.0,146.0,3.41,0.03,1.9
2015-12,0.0,0.0,0.0,0.0,145.0,4.43,0.05,3.8
2016-01,0.0,0.0,0.0,0.0,121.0,0.85,0.01,0.58
2016-02,0.0,0.0,0.0,0.0,154.0,3.14,0.07,3.49
