year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2011-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06,0.0,0.0,0.0,0.0,100.0,1.88,0.02,8.12
2011-07,0.0,0.0,0.0,0.0,100.0,1.89,0.02,0.89
2011-08,0.0,0.0,0.0,0.0,177.0,8.08,0.08,6.42
2011-09,0.0,0.0,0.0,0.0,200.0,6.51,0.07,1.11
2011-10,0.0,0.0,0.0,0.0,200.0,4.44,0.04,0.78
2011-11,0.0,0.0,0.0,0.0,200.0,2.07,0.02,0.37
2011-12,0.0,0.0,0.0,0.0,200.0,7.01,0.07,1.17
2012-01,0.0,0.0,0.0,0.0,144.0,3.03,0.03,0.54
2012-02,0.0,0.0,0.0,0.0,198.0,1.69,0.02,0.35
2012-03,0.0,0.0,0.0,0.0,149.0,1.84,0.02,0.37
2012-04,0.0,0.0,0.0,0.0,200.0,4.56,0.05,0.71
2012-05,0.0,0.0,0.0,0.0,200.0,6.21,0.06,0.91
2012-06,0.0,0.0,0.0,0.0,200.0,7.85,0.08,1.03
2012-07,0.0,0.0,0.0,0.0,200.0,10.09,0.1,1.27
2012-08,0.0,0.0,0.0,0.0,200.0,15.14,0.15,1.86
2012-09,0.0,0.0,0.0,0.0,202.0,14.47,0.15,1.83
2012-10,0.0,0.0,0.0,0.0,200.0,5.51,0.06,0.73
2012-11,0.0,0.0,0.0,0.0,200.0,9.33,0.09,1.24
2012-12,0.0,0.0,0.0,0.0,200.0,4.37,0.04,0.6
2013-01,0.0,0.0,0.0,0.0,200.0,5.84,0.06,0.74
2013-02,0.0,0.0,0.0,0.0,200.0,5.46,0.06,0.79
2013-03,0.0,0.0,0.0,0.0,200.0,5.56,0.06,0.75
2013-04,0.0,0.0,0.0,0.0,200.0,7.11,0.07,1.01
2013-05,0.0,0.0,0.0,0.0,200.0,6.49,0.07,0.82
2013-06,0.0,0.0,0.0,0.0,200.0,8.51,0.09,1.02
2013-07,0.0,0.0,0.0,0.0,200.0,12.85,0.13,1.73
2013-08,0.0,0.0,0.0,0.0,200.0,14.33,0.14,1.92
2013-09,0.0,0.0,0.0,0.0,200.0,9.12,0.09,1.2
2013-10,0.0,0.0,0.0,0.0,200.0,3.0,0.03,0.46
2013-11,0.0,0.0,0.0,0.0,200.0,2.96,0.03,0.44
2013-12,0.0,0.0,0.0,0.0,200.0,6.22,0.06,0.87
2014-01,0.0,0.0,0.0,0.0,200.0,1.63,0.02,0.28
2014-02,0.0,0.0,0.0,0.0,200.0,2.89,0.03,0.45
2014-03,0.0,0.0,0.0,0.0,200.0,3.12,0.03,0.46
2014-04,0.0,0.0,0.0,0.0,200.0,4.53,0.05,0.7
2014-05,0.0,0.0,0.0,0.0,200.0,7.66,0.08,1.1
2014-06,0.0,0.0,0.0,0.0,200.0,5.6,0.06,0.78
2014-07,0.0,0.0,0.0,0.0,200.0,12.27,0.12,1.69
2014-08,0.0,0.0,0.0,0.0,200.0,9.33,0.09,1.24
2014-09,0.0,0.0,0.0,0.0,200.0,10.57,0.11,1.4
2014-10,0.0,0.0,0.0,0.0,200.0,7.79,0.08,1.11
2014-11,0.0,0.0,0.0,0.0,200.0,7.05,0.07,0.99
2014-12,0.0,0.0,0.0,0.0,200.0,7.88,0.08,1.13
2015-01,0.0,0.0,0.0,27.25,200.0,16.03,0.16,2.17
2015-02,0.0,0.0,0.0,0.0,174.0,1.77,0.02,0.31
2015-03,0.0,0.0,0.0,0.0,200.0,7.66,0.08,1.11
2015-04,0.0,0.0,0.0,0.0,200.0,3.21,0.03,0.56
2015-05,0.0,0.0,0.0,0.0,66.0,1.95,0.02,0.3
2015-06,0.0,0.0,0.0,0.0,200.0,6.4,0.06,0.87
2015-07,0.0,0.0,0.0,0.0,200.0,6.3,0.06,0.88
2015-08,0.0,0.0,0.0,0.0,200.0,10.53,0.11,1.54
2015-09,0.0,0.0,0.0,0.0,200.0,10.76,0.11,1.6
2015-10,0.0,0.0,0.0,0.0,200.0,7.78,0.08,1.14
2015-11,0.0,0.0,0.0,0.0,200.0,5.34,0.05,0.87
2015-12,0.0,0.0,0.0,0.0,200.0,2.02,0.02,0.4
2016-01,0.0,0.0,0.0,0.0,200.0,2.96,0.03,0.49
2016-02,0.0,0.0,0.0,0.0,167.0,3.09,0.03,0.49
2016-03,0.0,0.0,0.0,0.0,176.0,1.45,0.01,0.33
2016-04,0.0,0.0,0.0,0.0,200.0,3.15,0.03,0.65
2016-05,0.0,0.0,0.0,0.0,178.0,1.61,0.02,0.28
2016-06,0.0,0.0,0.0,7.25,200.0,15.31,0.15,2.08
2016-07,0.0,0.0,0.0,0.0,200.0,16.35,0.17,2.23
2016-08,0.0,0.0,0.0,0.0,200.0,15.7,0.16,2.1
2016-09,0.0,0.0,0.0,0.0,200.0,13.86,0.14,1.95
2016-10,0.0,0.0,0.0,0.0,200.0,10.41,0.11,1.59
2016-11,0.0,0.0,0.0,0.0,200.0,10.38,0.1,1.66
