year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2001-01,127.0,226.5,441.0,655.25,899.0,289.28,1.36,287.85
2001-02,48.0,213.75,365.5,580.75,672.0,238.19,1.12,278.8
2001-03,23.0,260.0,455.0,645.0,671.0,266.32,1.25,303.84
2001-04,129.0,250.0,483.5,603.25,838.0,268.66,1.27,234.02
2001-05,29.0,162.0,378.0,488.25,676.0,204.2,0.96,81.67
2001-06,139.0,199.75,462.5,583.0,732.0,244.16,1.14,34.5
2001-07,74.0,159.75,272.0,452.5,837.0,195.63,0.86,35.63
2001-08,73.0,184.75,324.0,495.25,805.0,205.56,0.96,30.16
2001-09,74.0,172.75,235.0,381.25,690.0,169.6,0.8,31.81
2001-10,0.0,105.0,215.0,314.0,447.0,121.9,0.57,39.19
2001-11,0.0,141.0,265.0,319.25,563.0,141.05,0.69,31.98
2001-12,0.0,131.0,219.0,294.0,391.0,121.0,0.57,19.04
2002-01,93.0,208.0,303.5,408.25,622.0,187.9,0.88,38.48
2002-02,0.0,210.75,296.0,381.0,574.0,176.54,0.83,21.76
2002-03,73.0,193.0,240.5,301.25,570.0,147.95,0.7,26.76
2002-04,0.0,141.0,186.0,246.0,544.0,111.49,0.53,11.98
2002-05,73.0,157.75,221.0,295.0,597.0,136.22,0.64,33.04
2002-06,73.0,187.0,246.0,387.0,688.0,172.59,0.81,29.45
2002-07,29.0,231.0,388.0,493.0,979.0,223.95,1.06,41.71
2002-08,108.0,230.0,363.0,494.0,638.0,211.55,1.0,24.43
2002-09,73.0,208.0,294.0,439.0,941.0,196.57,0.93,33.82
2002-10,28.0,194.75,250.5,305.25,635.0,156.54,0.74,17.87
2002-11,0.0,155.0,197.0,252.0,318.0,110.21,0.52,13.58
2002-12,79.0,202.75,270.5,366.25,612.0,174.07,0.82,15.74
2003-01,0.0,74.0,183.5,253.0,419.0,97.25,0.46,6.68
2003-02,0.0,142.0,264.5,398.25,596.0,152.62,0.71,10.95
2003-03,0.0,168.0,222.0,327.25,585.0,153.61,0.72,8.86
2003-04,0.0,0.0,90.0,169.0,330.0,55.53,0.26,3.37
2003-05,0.0,74.0,127.5,162.0,321.0,68.12,0.32,3.39
2003-06,0.0,0.0,0.0,161.0,426.0,54.26,0.26,3.42
2003-07,74.0,165.0,239.0,330.25,576.0,155.03,0.73,10.96
2003-08,73.0,84.0,180.0,250.25,522.0,120.12,0.56,9.89
2003-09,68.0,76.0,77.0,98.0,338.0,67.81,0.32,5.02
2003-10,74.0,75.0,76.0,78.0,336.0,63.31,0.3,5.57
2003-11,0.0,0.0,0.0,0.0,225.0,6.62,0.03,0.6
2003-12,0.0,95.0,139.5,201.25,333.0,92.38,0.43,9.53
2004-01,72.0,74.0,149.0,164.25,441.0,92.14,0.43,11.13
2004-02,0.0,0.0,0.0,74.0,162.0,19.08,0.09,2.45
2004-03,0.0,73.0,74.0,75.0,337.0,45.16,0.21,5.55
2004-04,0.0,0.0,0.0,75.0,284.0,14.98,0.07,1.94
2004-05,0.0,0.0,0.0,76.0,339.0,20.81,0.1,2.62
2004-06,0.0,0.0,0.0,0.0,336.0,9.0,0.04,1.27
2004-07,0.0,0.0,78.0,151.0,664.0,65.21,0.31,7.88
2004-08,0.0,0.0,0.0,74.0,338.0,24.96,0.12,3.72
2004-09,0.0,0.0,77.0,150.0,672.0,59.87,0.28,7.1
2004-10,0.0,73.0,74.0,76.0,657.0,49.52,0.23,6.03
2004-11,0.0,0.0,75.0,77.0,335.0,44.8,0.21,4.91
2004-12,0.0,0.0,0.0,0.0,227.0,12.28,0.06,1.55
2005-01,0.0,0.0,0.0,109.25,336.0,40.85,0.19,4.94
2005-02,0.0,0.0,0.0,141.25,638.0,48.6,0.23,5.64
2005-03,0.0,0.0,0.0,0.0,316.0,17.26,0.08,2.02
2005-04,0.0,0.0,0.0,0.0,639.0,6.11,0.03,1.31
2005-05,0.0,0.0,0.0,160.25,673.0,65.09,0.3,6.9
2005-06,0.0,0.0,0.0,87.0,370.0,37.7,0.18,3.69
2005-07,0.0,74.0,149.0,204.25,674.0,108.43,0.51,10.39
2005-08,0.0,0.0,75.0,149.0,667.0,65.43,0.31,6.59
2005-09,0.0,0.0,0.0,75.0,579.0,24.71,0.12,3.29
2005-10,0.0,0.0,73.0,75.0,335.0,30.65,0.14,3.85
2005-11,17.0,75.0,147.0,155.0,636.0,92.37,0.42,11.58
2005-12,56.0,75.0,76.0,86.0,328.0,61.2,0.28,6.5
2006-01,0.0,0.0,74.0,147.0,460.0,47.45,0.22,5.83
2006-02,0.0,0.0,0.0,75.0,220.0,16.52,0.08,1.92
2006-03,0.0,73.0,74.0,75.0,314.0,45.97,0.22,5.53
2006-04,73.0,74.0,75.0,148.0,331.0,71.34,0.34,8.74
2006-05,0.0,73.0,75.0,148.0,650.0,62.65,0.29,8.06
2006-06,0.0,75.0,149.0,151.0,659.0,96.95,0.45,11.36
2006-07,0.0,83.75,150.0,195.0,671.0,118.18,0.56,14.16
2006-08,0.0,0.0,75.0,85.25,669.0,60.24,0.28,6.93
2006-09,0.0,0.0,0.0,77.0,673.0,47.02,0.22,5.7
2006-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11,0.0,0.0,0.0,0.0,336.0,11.5,0.05,1.45
2006-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01,0.0,0.0,0.0,0.0,265.0,11.23,0.05,1.7
2007-02,0.0,0.0,0.0,0.0,81.0,1.32,0.06,0.19
2007-03,0.0,0.0,0.0,0.0,280.0,7.82,0.25,1.12
2007-04,0.0,0.0,0.0,0.0,322.0,3.19,0.01,0.83
2007-05,0.0,0.0,0.0,0.0,339.0,12.55,0.06,1.49
2007-06,0.0,0.0,0.0,149.0,673.0,54.49,0.25,6.74
2007-07,45.0,90.0,91.0,146.0,676.0,104.73,0.49,12.0
2007-08,0.0,90.0,110.5,472.25,675.0,153.58,0.71,19.04
2007-09,0.0,0.0,0.0,98.25,675.0,73.73,0.34,8.69
2007-10,0.0,0.0,0.0,45.0,672.0,41.62,0.19,4.91
2007-11,0.0,0.0,0.0,45.0,659.0,25.17,0.12,2.99
