year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2003-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02,0.0,0.0,0.0,0.0,46.0,0.58,0.01,0.1
2003-03,0.0,0.0,0.0,0.0,48.0,0.34,0.0,0.1
2003-04,0.0,0.0,0.0,0.0,45.0,0.08,0.0,0.02
2003-05,0.0,0.0,0.0,0.0,46.0,0.71,0.01,0.18
2003-06,0.0,0.0,0.0,0.0,46.0,1.43,0.01,0.34
2003-07,0.0,0.0,0.0,0.0,46.0,3.19,0.03,0.72
2003-08,0.0,0.0,0.0,0.0,46.0,1.46,0.01,0.34
2003-09,0.0,0.0,0.0,0.0,45.0,1.65,0.02,0.39
2003-10,0.0,0.0,0.0,0.0,45.0,0.93,0.01,0.24
2003-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-12,0.0,0.0,0.0,0.0,45.0,0.63,0.01,0.17
2004-01,0.0,0.0,0.0,0.0,34.0,0.04,0.0,0.02
2004-02,0.0,0.0,0.0,0.0,59.0,0.63,0.01,0.17
2004-03,0.0,0.0,0.0,0.0,43.0,0.29,0.0,0.08
2004-04,0.0,0.0,0.0,0.0,42.0,1.03,0.01,0.25
2004-05,0.0,0.0,0.0,0.0,46.0,1.82,0.02,0.42
2004-06,0.0,0.0,0.0,0.0,59.0,1.43,0.01,0.29
2004-07,0.0,0.0,0.0,0.0,46.0,3.65,0.04,0.74
2004-08,0.0,0.0,0.0,0.0,60.0,2.32,0.02,0.56
2004-09,0.0,0.0,0.0,0.0,46.0,1.58,0.02,0.33
2004-10,0.0,0.0,0.0,0.0,45.0,0.74,0.01,0.13
2004-11,0.0,0.0,0.0,0.0,33.0,0.09,0.0,0.04
2004-12,0.0,0.0,0.0,0.0,46.0,0.6,0.01,0.11
2005-01,0.0,0.0,0.0,0.0,45.0,0.6,0.01,0.14
2005-02,0.0,0.0,0.0,0.0,48.0,0.5,0.01,0.08
2005-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04,0.0,0.0,0.0,0.0,48.0,0.25,0.0,0.06
2005-05,0.0,0.0,0.0,0.0,48.0,0.47,0.0,0.08
2005-06,0.0,0.0,0.0,0.0,47.0,0.29,0.0,0.1
2005-07,0.0,0.0,0.0,0.0,50.0,4.71,0.05,0.82
2005-08,0.0,0.0,0.0,0.0,48.0,2.56,0.03,0.47
2005-09,0.0,0.0,0.0,0.0,48.0,0.52,0.01,0.11
2005-10,0.0,0.0,0.0,0.0,48.0,0.13,0.0,0.03
2005-11,0.0,0.0,0.0,0.0,42.0,0.17,0.0,0.06
2005-12,0.0,0.0,0.0,0.0,47.0,0.92,0.01,0.24
2006-01,0.0,0.0,0.0,0.0,25.0,0.03,0.0,0.01
2006-02,0.0,0.0,0.0,0.0,49.0,0.5,0.01,0.07
2006-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05,0.0,0.0,0.0,0.0,48.0,0.71,0.01,0.13
2006-06,0.0,0.0,0.0,0.0,48.0,2.81,0.03,0.46
2006-07,0.0,0.0,0.0,0.0,48.0,5.84,0.06,0.88
2006-08,0.0,0.0,0.0,0.0,48.0,0.88,0.01,0.18
2006-09,0.0,0.0,0.0,0.0,48.0,1.72,0.02,0.39
2006-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11,0.0,0.0,0.0,0.0,46.0,0.14,0.0,0.07
2006-12,0.0,0.0,0.0,0.0,38.0,0.08,0.0,0.03
2007-01,0.0,0.0,0.0,0.0,38.0,1.2,0.01,0.32
2007-02,0.0,0.0,0.0,0.0,50.0,0.48,0.0,0.12
