year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2007-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08,0.0,0.0,0.0,392.25,575.0,61.3,0.62,108.11
2007-09,0.0,0.0,240.0,500.25,587.0,100.34,1.01,13.32
2007-10,0.0,389.0,516.0,542.0,589.0,163.23,1.65,17.57
2007-11,354.0,452.5,530.0,567.25,607.0,188.25,1.9,19.02
2007-12,14.0,417.0,525.0,569.0,607.0,184.93,1.87,18.77
2008-01,173.0,255.0,433.0,512.0,615.0,151.13,1.53,16.0
2008-02,0.0,249.0,428.0,541.0,606.0,157.01,1.59,18.51
2008-03,0.0,0.0,354.0,517.0,604.0,113.26,1.14,13.32
2008-04,0.0,242.75,484.5,569.0,611.0,156.95,1.58,17.61
2008-05,0.0,0.0,185.0,411.0,574.0,86.01,0.87,11.66
2008-06,0.0,0.0,201.5,403.0,579.0,84.13,0.85,11.39
2008-07,0.0,6.5,391.0,502.0,566.0,116.6,1.18,14.19
2008-08,0.0,196.0,424.5,540.0,585.0,136.74,1.38,15.63
2008-09,0.0,405.0,473.0,551.5,582.0,177.07,1.79,17.89
2008-10,0.0,0.0,389.0,447.0,582.0,100.59,1.02,11.54
2008-11,0.0,353.75,411.0,455.0,580.0,135.44,1.37,15.51
2008-12,0.0,249.0,396.0,439.0,585.0,135.0,1.36,15.34
2009-01,0.0,387.0,415.0,435.0,560.0,136.9,1.38,15.13
2009-02,0.0,405.0,415.0,437.5,546.0,140.87,1.42,14.61
2009-03,0.0,261.0,401.0,428.0,560.0,129.94,1.31,14.24
2009-04,0.0,69.75,394.0,422.0,577.0,102.71,1.04,12.19
2009-05,0.0,157.0,394.0,422.0,560.0,107.16,1.08,12.7
2009-06,0.0,0.0,381.0,412.25,556.0,92.66,0.94,11.49
2009-07,0.0,120.5,393.5,432.0,547.0,106.32,1.07,12.84
2009-08,0.0,0.0,120.0,392.0,560.0,71.14,0.72,9.23
2009-09,0.0,0.0,0.0,115.0,161.0,20.17,0.2,2.77
2009-10,0.0,0.0,0.0,0.0,177.0,0.96,0.01,0.72
2009-11,0.0,0.0,0.0,380.0,577.0,56.81,0.57,7.42
2009-12,0.0,384.0,400.0,440.0,584.0,133.3,1.35,14.66
2010-01,174.0,247.0,394.0,430.0,587.0,128.72,1.3,14.19
2010-02,0.0,201.0,398.0,432.0,585.0,123.54,1.25,13.88
2010-03,0.0,190.75,400.0,424.0,563.0,123.4,1.25,14.26
2010-04,0.0,185.0,225.0,394.0,551.0,103.04,1.04,11.53
2010-05,0.0,122.75,374.0,414.0,566.0,98.19,0.99,12.11
2010-06,0.0,0.0,180.0,386.0,500.0,72.67,0.73,9.6
2010-07,0.0,96.5,384.0,418.5,535.0,104.78,1.06,12.65
2010-08,0.0,226.0,400.0,438.0,536.0,124.71,1.26,13.82
2010-09,0.0,134.0,380.0,412.0,535.0,104.17,1.05,14.06
2010-10,0.0,176.75,386.0,400.0,566.0,107.42,1.08,13.78
2010-11,115.0,384.0,398.0,420.0,562.0,134.55,1.36,16.96
2010-12,0.0,175.0,209.0,398.5,506.0,92.95,0.94,12.85
2011-01,0.0,185.0,294.0,400.0,500.0,108.05,1.09,14.63
2011-02,0.0,179.0,296.5,396.0,521.0,108.98,1.1,14.58
2011-03,0.0,0.0,0.0,179.0,528.0,33.69,0.34,4.07
2011-04,0.0,0.0,148.5,234.25,541.0,57.91,0.58,9.33
2011-05,0.0,0.0,216.0,386.5,506.0,75.17,0.76,11.66
2011-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-07,0.0,0.0,272.5,396.0,526.0,81.15,0.82,12.02
2011-08,0.0,123.75,384.0,430.0,534.0,105.02,1.06,15.17
2011-09,0.0,117.25,372.5,434.0,544.0,104.44,1.05,15.22
2011-10,0.0,0.0,377.5,418.0,547.0,93.03,0.94,13.97
2011-11,0.0,9.75,179.0,378.5,520.0,75.63,0.76,11.35
2011-12,0.0,267.0,398.0,432.0,573.0,130.05,1.31,17.22
2012-01,166.0,209.0,386.0,412.0,537.0,144.33,1.46,19.99
2012-02,174.0,385.75,396.0,416.0,562.0,158.6,1.6,20.29
2012-03,0.0,193.5,390.0,414.0,554.0,138.12,1.39,18.43
2012-04,0.0,200.75,386.0,412.0,548.0,139.54,1.41,19.31
2012-05,0.0,180.75,386.0,432.0,544.0,135.13,1.36,19.02
2012-06,0.0,306.0,398.0,434.0,548.0,151.78,1.53,19.81
2012-07,0.0,196.0,386.0,425.0,522.0,139.72,1.41,18.58
2012-08,0.0,263.5,398.0,434.0,522.0,148.77,1.5,19.34
2012-09,0.0,182.0,384.0,418.0,542.0,138.87,1.4,19.02
2012-10,0.0,336.0,386.0,398.0,537.0,146.93,1.48,18.69
2012-11,0.0,340.0,384.5,395.0,498.0,138.72,1.4,18.24
2012-12,157.0,245.5,385.0,398.0,544.0,141.08,1.42,19.68
2013-01,166.0,374.0,396.0,424.0,511.0,157.59,1.59,20.92
2013-02,163.0,193.75,232.0,250.0,490.0,104.09,1.05,13.0
2013-03,0.0,192.0,232.0,390.0,532.0,118.18,1.19,16.27
2013-04,150.0,229.0,385.0,400.0,538.0,140.05,1.41,19.56
2013-05,0.0,0.0,0.0,197.5,519.0,45.43,0.46,6.38
2013-06,0.0,0.0,35.5,184.25,246.0,40.76,0.41,6.93
2013-07,0.0,180.0,205.0,337.25,517.0,105.28,1.06,14.56
2013-08,147.0,380.0,397.0,424.0,526.0,157.36,1.59,19.39
2013-09,30.0,341.0,390.0,417.25,546.0,157.3,1.59,17.48
2013-10,162.0,238.5,362.5,398.0,530.0,138.68,1.4,17.0
2013-11,176.0,352.0,386.0,400.0,516.0,150.54,1.52,16.33
2013-12,340.0,388.0,402.0,423.25,567.0,169.29,1.71,17.66
2014-01,352.0,386.0,392.0,412.0,513.0,166.18,1.68,17.27
2014-02,182.0,388.0,395.5,416.0,553.0,164.81,1.66,17.55
2014-03,162.0,340.5,392.0,413.0,558.0,149.4,1.51,16.43
2014-04,0.0,203.75,386.0,398.0,742.0,133.99,1.35,18.14
2014-05,0.0,360.75,435.5,667.75,1012.0,212.66,2.15,33.45
2014-06,149.0,558.5,754.0,850.25,1168.0,282.52,2.85,38.25
2014-07,169.0,556.0,757.5,856.25,1089.0,285.6,2.88,36.46
2014-08,165.0,403.5,671.5,825.25,1085.0,251.68,2.54,34.32
2014-09,147.0,355.75,550.0,781.25,1015.0,229.98,2.32,31.49
2014-10,163.0,387.0,582.5,782.75,1036.0,239.36,2.42,39.54
2014-11,159.0,303.5,647.5,794.0,1066.0,242.51,2.45,35.14
2014-12,110.0,303.25,642.5,787.5,1055.0,240.1,2.42,33.36
2015-01,0.0,254.0,419.0,595.0,772.0,180.56,1.82,25.87
2015-02,0.0,376.0,542.0,605.0,752.0,204.09,2.06,27.87
