year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2003-04,0.0,0.0,0.0,0.0,493.0,38.28,0.39,9.16
2003-05,0.0,0.0,0.0,338.0,497.0,83.05,0.84,11.72
2003-06,0.0,0.0,0.0,342.25,480.0,79.37,0.8,9.49
2003-07,0.0,345.0,459.0,465.0,484.0,249.27,2.52,31.28
2003-08,0.0,348.0,444.5,470.0,487.0,252.86,2.55,31.21
2003-09,0.0,348.0,432.0,469.0,490.0,250.84,2.53,33.52
2003-10,0.0,0.0,351.0,472.0,494.0,190.08,1.92,25.69
2003-11,0.0,0.0,354.0,495.0,526.0,188.82,1.91,28.07
2003-12,0.0,0.0,0.0,0.0,528.0,63.25,0.64,8.54
2004-01,0.0,0.0,0.0,437.0,522.0,126.92,1.28,16.01
2004-02,0.0,0.0,348.0,491.0,521.0,192.46,1.94,24.38
2004-03,0.0,346.0,389.5,454.0,506.0,231.85,2.34,29.68
2004-04,0.0,346.0,352.0,441.25,492.0,218.24,2.2,32.18
2004-05,0.0,0.0,0.0,345.25,483.0,85.32,0.86,14.2
2004-06,0.0,0.0,152.5,390.0,480.0,123.05,1.24,21.76
2004-07,0.0,345.75,364.5,465.0,483.0,211.86,2.14,32.72
2004-08,0.0,346.0,422.5,464.0,479.0,223.99,2.26,35.53
2004-09,0.0,1.0,345.0,461.0,495.0,172.95,1.75,28.72
2004-10,0.0,0.0,155.0,377.0,490.0,122.71,1.24,20.36
2004-11,0.0,352.75,430.0,476.0,530.0,235.73,2.38,36.44
2004-12,0.0,348.0,438.0,491.0,525.0,244.03,2.46,37.15
2005-01,0.0,386.75,474.0,496.0,517.0,253.52,2.56,37.65
2005-02,0.0,382.0,476.0,491.0,511.0,247.06,2.49,36.85
2005-03,0.0,0.0,376.0,474.0,506.0,180.33,1.82,28.39
2005-04,0.0,0.0,369.5,449.0,497.0,187.88,1.9,28.7
2005-05,0.0,0.0,0.0,343.0,479.0,78.39,0.79,12.89
2005-06,0.0,0.0,7.0,423.0,482.0,119.99,1.21,20.13
2005-07,0.0,40.75,416.0,456.25,473.0,199.73,2.02,31.38
2005-08,0.0,346.0,434.5,461.0,476.0,240.16,2.42,38.11
2005-09,0.0,0.0,372.5,470.25,486.0,184.86,1.87,30.18
