year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2003-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-03,0.0,0.0,0.0,0.0,389.0,47.45,0.48,456.79
2003-04,0.0,0.0,0.0,0.0,333.0,18.3,0.18,176.12
2003-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-06,0.0,0.0,0.0,97.0,299.0,32.35,0.33,190.65
2003-07,0.0,0.0,31.0,209.25,304.0,64.11,0.65,19.65
2003-08,0.0,0.0,11.0,220.0,315.0,63.28,0.64,21.56
2003-09,0.0,0.0,0.0,0.0,288.0,5.74,0.06,1.76
2003-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-12,0.0,0.0,0.0,0.0,339.0,9.25,0.09,41.63
2004-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-02,0.0,0.0,0.0,0.0,342.0,26.12,0.26,7.15
2004-03,0.0,0.0,0.0,0.0,216.0,1.66,0.02,0.86
2004-04,0.0,0.0,0.0,0.0,331.0,23.14,0.23,6.06
2004-05,0.0,0.0,62.0,284.25,339.0,71.52,0.72,19.77
2004-06,0.0,0.0,91.0,238.0,337.0,69.84,0.71,20.42
2004-07,0.0,0.0,234.5,329.0,339.0,103.0,1.04,27.35
2004-08,0.0,0.0,28.0,235.25,340.0,67.53,0.68,19.29
2004-09,0.0,0.0,83.5,268.5,336.0,76.76,0.77,27.31
2004-10,0.0,22.0,256.5,310.0,340.0,114.2,1.15,33.45
2004-11,0.0,0.0,195.0,318.0,350.0,108.5,1.1,43.75
2004-12,0.0,0.0,0.0,294.0,352.0,69.22,0.7,15.64
2005-01,0.0,0.0,0.0,0.0,337.0,22.03,0.22,5.89
2005-02,0.0,0.0,0.0,0.0,334.0,12.82,0.13,3.39
2005-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05,0.0,0.0,0.0,0.0,343.0,24.54,0.25,6.83
2005-06,0.0,0.0,0.0,0.0,348.0,34.44,0.35,9.71
2005-07,0.0,0.0,100.5,338.0,347.0,90.85,0.92,26.67
2005-08,0.0,0.0,175.0,342.0,352.0,100.73,1.02,28.95
2005-09,0.0,0.0,0.0,278.25,354.0,70.39,0.71,20.78
2005-10,0.0,0.0,0.0,147.0,354.0,43.52,0.44,12.91
2005-11,0.0,0.0,0.0,165.0,352.0,47.32,0.48,13.25
2005-12,0.0,0.0,166.0,298.0,357.0,93.45,0.94,26.32
2006-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04,0.0,0.0,0.0,0.0,272.0,3.3,0.03,3.74
2006-05,0.0,0.0,0.0,0.0,352.0,30.63,0.31,9.4
2006-06,0.0,0.0,0.0,270.5,346.0,71.53,0.72,22.0
2006-07,0.0,0.0,261.0,336.0,345.0,112.42,1.13,30.28
2006-08,0.0,0.0,168.0,327.0,341.0,98.27,0.99,27.38
2006-09,0.0,0.0,196.0,325.25,343.0,100.74,1.02,28.34
2006-10,0.0,0.0,0.0,278.0,346.0,71.02,0.72,19.96
2006-11,0.0,0.0,126.0,314.0,351.0,87.87,0.89,24.3
2006-12,0.0,0.0,0.0,243.25,355.0,57.49,0.58,16.59
2007-01,0.0,0.0,0.0,0.0,178.0,1.18,0.01,0.55
2007-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03,0.0,0.0,0.0,0.0,40.0,0.1,0.0,0.35
2007-04,0.0,0.0,0.0,0.0,252.0,4.72,0.05,3.47
2007-05,0.0,0.0,11.0,169.0,349.0,55.66,0.56,16.09
2007-06,0.0,0.0,73.0,331.25,349.0,86.66,0.87,25.57
2007-07,0.0,0.0,240.0,336.0,349.0,108.01,1.09,29.64
2007-08,0.0,0.0,261.0,336.0,345.0,113.9,1.15,29.92
2007-09,0.0,0.0,98.5,317.75,345.0,89.61,0.9,24.89
2007-10,0.0,0.0,99.5,294.0,345.0,86.26,0.87,21.13
2007-11,0.0,0.0,126.5,338.0,351.0,95.41,0.96,25.59
2007-12,0.0,0.0,168.5,316.0,355.0,97.96,0.99,25.44
2008-01,0.0,0.0,0.0,97.25,339.0,32.16,0.32,9.06
2008-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04,0.0,0.0,49.0,172.0,347.0,60.24,0.61,15.97
2008-05,0.0,0.0,0.0,0.0,349.0,28.26,0.29,7.98
2008-06,0.0,0.0,0.0,40.75,348.0,41.51,0.42,12.95
2008-07,0.0,0.0,173.0,331.0,346.0,106.92,1.08,27.68
2008-08,0.0,26.0,285.0,337.0,346.0,125.0,1.26,30.02
2008-09,0.0,0.0,265.0,336.0,346.0,114.74,1.16,30.13
