year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2001-01,0.0,170.75,180.0,181.0,183.0,89.8,0.91,132.05
2001-02,86.0,180.0,180.0,181.0,185.0,104.69,1.06,154.57
2001-03,0.0,158.0,174.0,180.0,183.0,88.17,0.89,122.96
2001-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-05,0.0,0.0,0.0,0.0,213.0,25.92,0.26,38.84
2001-06,0.0,71.0,209.0,210.0,213.0,89.7,0.91,136.57
2001-07,47.0,184.75,209.0,211.0,213.0,107.15,1.08,162.88
2001-08,0.0,54.0,166.5,209.0,212.0,81.73,0.83,119.42
2001-09,0.0,54.0,155.0,207.0,211.0,77.41,0.78,109.31
2001-10,0.0,52.0,117.5,183.0,212.0,68.5,0.69,94.61
2001-11,0.0,52.0,90.0,151.0,212.0,60.08,0.61,79.34
2001-12,0.0,53.0,82.5,168.0,212.0,62.18,0.63,75.3
2002-01,49.0,51.0,52.0,53.0,212.0,38.62,0.39,32.87
2002-02,0.0,51.0,52.0,53.0,180.0,36.86,0.37,30.23
2002-03,0.0,0.0,52.0,53.0,210.0,26.87,0.27,23.53
2002-04,0.0,0.0,51.0,54.0,212.0,28.35,0.29,25.67
2002-05,49.0,51.0,52.0,53.0,213.0,38.02,0.38,24.97
2002-06,0.0,50.0,52.0,54.0,207.0,38.25,0.39,31.06
2002-07,0.0,51.0,52.0,53.0,211.0,38.03,0.38,27.67
2002-08,46.0,50.0,51.5,53.0,182.0,36.22,0.37,26.03
2002-09,0.0,50.0,52.0,54.0,212.0,41.18,0.42,36.35
2002-10,0.0,51.0,87.0,210.0,212.0,72.03,0.73,84.69
2002-11,0.0,51.0,123.0,203.0,212.0,68.85,0.7,80.17
2002-12,0.0,0.0,0.0,51.0,207.0,19.44,0.2,23.19
2003-01,11.0,53.0,184.5,206.0,212.0,84.79,0.86,106.22
2003-02,0.0,51.75,134.0,205.0,208.0,72.47,0.73,90.11
2003-03,48.0,52.0,65.0,205.0,208.0,69.48,0.7,82.9
2003-04,0.0,0.0,0.0,47.5,212.0,18.39,0.19,22.45
2003-05,47.0,51.0,53.0,106.25,212.0,49.49,0.5,47.29
2003-06,47.0,51.0,54.0,114.75,213.0,54.22,0.55,58.54
2003-07,48.0,51.0,54.0,135.5,212.0,56.58,0.57,61.26
2003-08,48.0,52.0,99.0,205.0,212.0,71.49,0.72,89.06
2003-09,47.0,52.0,101.0,180.0,213.0,69.34,0.7,80.77
2003-10,48.0,51.0,64.0,126.25,209.0,56.43,0.57,58.1
2003-11,0.0,50.0,52.0,120.75,208.0,50.49,0.51,53.24
2003-12,0.0,50.0,53.0,105.0,211.0,46.57,0.47,45.94
2004-01,49.0,53.0,58.0,105.0,210.0,49.92,0.5,52.68
2004-02,50.0,53.0,114.0,193.5,213.0,72.2,0.73,86.37
2004-03,0.0,52.0,90.5,204.0,213.0,65.73,0.66,84.12
2004-04,0.0,51.0,96.5,205.0,212.0,68.45,0.69,90.6
2004-05,0.0,51.0,72.0,144.0,212.0,55.5,0.56,59.39
2004-06,49.0,51.0,79.0,154.0,212.0,60.9,0.61,69.5
2004-07,0.0,50.0,52.0,83.0,212.0,41.42,0.42,42.51
2004-08,49.0,51.0,66.0,131.0,211.0,55.57,0.56,55.51
2004-09,50.0,52.0,94.5,147.0,212.0,62.5,0.63,70.48
2004-10,49.0,51.0,79.0,130.0,211.0,57.24,0.58,62.57
2004-11,50.0,52.0,83.5,130.0,210.0,60.51,0.61,64.59
2004-12,50.0,52.0,104.0,176.25,211.0,68.06,0.69,80.11
2005-01,0.0,0.0,0.0,79.25,205.0,28.68,0.29,32.51
2005-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-06,0.0,0.0,0.0,50.0,208.0,16.75,0.17,27.54
2005-07,0.0,0.0,0.0,0.0,209.0,7.28,0.07,5.72
2005-08,0.0,49.0,50.0,102.0,209.0,39.03,0.39,13.83
2005-09,0.0,50.0,50.0,102.0,207.0,43.91,0.44,8.28
2005-10,49.0,50.0,82.5,152.0,204.0,57.8,0.58,11.35
2005-11,49.0,49.0,71.0,147.0,209.0,55.86,0.56,11.33
2005-12,49.0,50.0,97.0,152.0,209.0,61.33,0.62,12.0
2006-01,49.0,49.0,91.0,147.0,209.0,63.03,0.64,11.66
2006-02,0.0,0.0,50.0,176.25,209.0,153.51,1.55,36.52
2006-03,0.0,49.0,60.0,162.0,207.0,153.96,1.55,30.52
2006-04,0.0,0.0,49.0,50.0,189.0,23.02,0.23,3.76
2006-05,0.0,49.0,49.0,50.0,178.0,35.07,0.35,5.16
2006-06,49.0,49.0,49.0,50.0,209.0,37.34,0.38,5.27
2006-07,49.0,49.0,49.0,49.0,208.0,36.32,0.37,4.65
2006-08,49.0,49.0,49.0,49.0,199.0,34.51,0.35,4.66
