year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2004-07,0.0,0.0,0.0,109.0,147.0,24.61,0.25,10.44
2004-08,0.0,0.0,0.0,93.0,146.0,17.42,0.18,7.06
2004-09,0.0,0.0,0.0,0.0,146.0,2.05,0.02,0.84
2004-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-12,0.0,0.0,0.0,0.0,139.0,2.07,0.02,0.8
2005-01,0.0,0.0,0.0,0.0,126.0,2.82,0.03,1.0
2005-02,0.0,0.0,0.0,0.0,111.0,1.14,0.01,0.39
2005-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-05,0.0,0.0,0.0,0.0,74.0,2.13,0.02,1.23
2005-06,0.0,0.0,0.0,0.0,144.0,12.73,0.13,5.07
2005-07,0.0,0.0,131.0,141.0,144.0,62.79,0.63,22.07
2005-08,0.0,0.0,141.0,142.0,145.0,66.63,0.67,20.09
2005-09,0.0,0.0,105.0,111.0,146.0,38.79,0.39,14.62
2005-10,0.0,0.0,95.0,108.0,137.0,23.85,0.24,7.72
2005-11,0.0,0.0,0.0,0.0,142.0,5.94,0.06,2.16
2005-12,0.0,0.0,0.0,108.25,146.0,14.53,0.15,4.7
2006-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-03,0.0,0.0,0.0,0.0,113.0,1.31,0.01,0.65
2006-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05,0.0,0.0,0.0,119.0,133.0,21.03,0.21,7.15
2006-06,0.0,0.0,4.0,130.0,144.0,25.12,0.25,8.19
2006-07,0.0,0.0,123.0,142.0,145.0,35.92,0.36,11.97
2006-08,0.0,0.0,116.0,141.0,145.0,33.09,0.33,10.28
2006-09,0.0,0.0,112.0,130.0,144.0,31.19,0.31,9.6
2006-10,0.0,0.0,116.0,142.0,146.0,35.05,0.35,11.72
2006-11,0.0,0.0,75.5,111.0,146.0,23.94,0.24,7.57
2006-12,0.0,63.75,116.0,125.25,152.0,37.94,0.38,10.6
