year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2001-01,0.0,77.0,131.5,179.0,210.0,81.05,10.06,192.4
2001-02,0.0,81.75,149.0,188.0,207.0,73.95,0.75,190.74
2001-03,0.0,0.0,0.0,52.25,206.0,16.54,0.17,46.66
2001-04,27.0,107.0,180.5,211.0,221.0,94.96,0.96,268.22
2001-05,0.0,96.0,108.5,194.0,221.0,75.75,1.33,237.2
2001-06,0.0,92.0,148.5,206.0,223.0,87.47,0.88,254.63
2001-07,0.0,87.0,145.0,191.0,220.0,85.23,0.86,229.33
2001-08,0.0,23.25,74.0,150.0,219.0,55.01,0.56,138.13
2001-09,0.0,0.0,44.0,99.0,212.0,40.77,0.41,94.38
2001-10,0.0,26.0,64.0,104.0,216.0,44.86,0.45,99.58
2001-11,0.0,0.0,22.5,67.0,209.0,24.47,0.25,46.1
2001-12,0.0,0.0,24.0,71.0,211.0,25.85,0.26,56.47
2002-01,0.0,0.0,1.0,53.5,208.0,20.29,0.2,39.78
2002-02,0.0,0.0,0.0,31.0,138.0,9.36,0.09,17.87
2002-03,0.0,0.0,26.0,37.0,102.0,14.33,0.14,29.01
2002-04,0.0,0.0,0.0,36.0,109.0,12.9,0.13,24.04
2002-05,0.0,0.0,0.0,38.0,193.0,16.04,0.16,30.2
2002-06,0.0,0.75,52.5,85.0,185.0,36.35,0.37,62.27
2002-07,0.0,36.0,72.0,113.0,209.0,50.48,0.51,81.98
2002-08,0.0,34.0,71.0,108.25,211.0,46.98,0.47,77.4
2002-09,0.0,0.0,57.5,96.0,209.0,37.38,0.38,62.62
2002-10,0.0,0.0,0.0,0.0,183.0,4.64,0.05,7.46
2002-11,0.0,0.0,0.0,0.0,116.0,3.13,0.03,3.81
2002-12,0.0,0.0,0.0,0.0,170.0,4.84,0.05,6.43
2003-01,0.0,0.0,0.0,0.0,44.0,0.78,0.01,1.03
2003-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-03,0.0,0.0,0.0,0.0,97.0,1.87,0.02,2.39
