year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2009-04,0.0,0.0,0.0,0.0,212.0,11.4,0.12,28.32
2009-05,0.0,0.0,0.0,0.0,418.0,13.76,0.14,2.58
2009-06,0.0,0.0,0.0,0.0,202.0,3.69,0.04,0.63
2009-07,0.0,0.0,0.0,0.0,407.0,18.72,0.18,3.34
2009-08,0.0,0.0,0.0,0.0,412.0,16.97,0.17,3.38
2009-09,0.0,0.0,0.0,77.0,402.0,29.29,0.3,5.29
2009-10,0.0,0.0,0.0,0.0,416.0,16.16,0.16,3.31
2009-11,0.0,0.0,0.0,0.0,416.0,17.53,0.18,3.96
2009-12,0.0,0.0,0.0,0.0,416.0,19.61,0.2,3.96
2010-01,0.0,0.0,0.0,0.0,312.0,10.39,0.1,2.52
2010-02,0.0,0.0,0.0,0.0,267.0,5.95,0.06,1.88
2010-03,0.0,0.0,0.0,0.0,374.0,7.52,0.08,2.09
2010-04,0.0,0.0,0.0,0.0,374.0,5.38,0.05,1.59
2010-05,0.0,0.0,0.0,0.0,357.0,10.82,0.11,2.59
2010-06,0.0,0.0,0.0,0.0,414.0,16.04,0.16,3.38
2010-07,0.0,0.0,0.0,0.0,400.0,19.82,0.2,3.12
2010-08,0.0,0.0,0.0,0.0,405.0,22.25,0.22,3.59
2010-09,0.0,0.0,0.0,0.0,396.0,21.53,0.22,3.66
2010-10,0.0,0.0,0.0,0.0,401.0,20.75,0.21,3.95
2010-11,0.0,0.0,0.0,0.0,388.0,12.84,0.13,2.83
2010-12,0.0,0.0,0.0,0.0,412.0,12.25,0.12,2.67
2011-01,0.0,0.0,0.0,0.0,412.0,17.22,0.17,3.8
2011-02,0.0,0.0,0.0,69.0,416.0,27.77,0.28,5.35
2011-03,0.0,0.0,0.0,0.0,408.0,11.61,0.12,2.4
2011-04,0.0,0.0,0.0,24.5,412.0,16.87,0.17,3.29
2011-05,0.0,0.0,0.0,51.25,402.0,19.57,0.2,3.4
2011-06,0.0,0.0,0.0,0.0,406.0,20.12,0.2,3.39
2011-07,0.0,0.0,0.0,0.0,399.0,20.53,0.21,3.26
2011-08,0.0,0.0,0.0,0.0,403.0,21.66,0.22,3.59
