year_month,min_gload_mw,q1_gload_mw,q2_gload_mw,q3_gload_mw,max_gload_mw,avg_co2_mass_tons_hr,avg_so2_mass_lbs_hr,avg_nox_mass_lbs_hr
2009-01,0.0,0.0,0.0,0.0,387.0,32.44,0.33,936.91
2009-02,0.0,0.0,260.0,358.0,362.0,114.22,1.15,3298.98
2009-03,0.0,0.0,0.0,0.0,380.0,38.96,0.39,1125.38
2009-04,0.0,260.0,260.0,270.0,361.0,128.13,1.29,1745.12
2009-05,0.0,0.0,260.0,315.0,389.0,96.81,0.98,10.95
2009-06,218.0,220.0,221.0,251.0,378.0,99.63,1.01,10.5
2009-07,0.0,220.0,222.0,361.0,376.0,104.83,1.06,11.78
2009-08,0.0,220.0,256.0,369.0,377.0,103.55,1.05,14.83
2009-09,0.0,0.0,221.0,368.0,375.0,79.67,0.8,7.87
2009-10,0.0,0.0,293.5,361.0,377.0,88.33,0.89,8.14
2009-11,0.0,360.0,360.0,361.0,377.0,126.85,1.28,20.03
2009-12,0.0,218.0,365.0,375.0,385.0,108.15,1.09,7.94
2010-01,0.0,359.0,374.0,376.0,387.0,109.76,1.11,9.94
2010-02,0.0,12.75,368.0,373.0,392.0,106.32,1.07,10.71
2010-03,0.0,362.0,369.0,372.0,386.0,128.98,1.3,14.07
2010-04,0.0,357.0,369.0,371.0,747.0,146.44,1.48,1124.87
2010-05,0.0,338.0,346.0,355.25,378.0,124.52,1.26,1391.23
2010-06,241.0,342.0,615.0,683.0,738.0,215.17,2.17,23.09
2010-07,0.0,323.0,355.0,575.0,721.0,154.66,1.56,13.64
2010-08,0.0,370.75,565.0,683.0,737.0,207.14,2.09,14.03
2010-09,0.0,252.0,364.0,631.5,738.0,155.17,1.57,13.19
2010-10,280.0,594.0,704.0,729.0,745.0,255.81,2.58,22.09
2010-11,315.0,364.0,641.0,721.0,762.0,219.89,2.22,19.04
2010-12,0.0,0.0,571.5,681.0,769.0,151.43,1.53,12.84
2011-01,280.0,587.0,638.0,706.25,764.0,227.37,2.3,15.27
2011-02,0.0,594.5,669.0,716.25,760.0,240.43,2.43,19.71
2011-03,277.0,287.0,339.5,608.0,758.0,166.55,1.68,12.63
2011-04,0.0,0.0,0.0,0.0,375.0,26.97,0.27,2.11
2011-05,0.0,0.0,0.0,0.0,375.0,8.8,0.09,0.74
2011-06,0.0,0.0,0.0,0.0,372.0,14.71,0.15,2.21
2011-07,0.0,210.0,240.5,348.25,372.0,96.68,0.98,3.52
2011-08,208.0,368.0,532.0,699.0,747.0,205.53,2.08,10.32
2011-09,208.0,510.0,584.0,704.0,743.0,233.1,2.35,14.01
2011-10,0.0,210.0,367.0,566.25,739.0,151.68,1.53,11.5
2011-11,202.0,209.75,249.0,350.0,748.0,119.94,1.21,7.07
2011-12,204.0,512.0,560.0,628.0,753.0,221.56,2.24,13.95
2012-01,0.0,225.5,370.0,605.75,751.0,163.15,1.65,11.52
2012-02,266.0,506.0,558.5,699.75,757.0,221.46,2.24,14.33
2012-03,429.0,515.0,558.0,680.25,756.0,232.64,2.35,14.67
2012-04,0.0,0.0,210.0,284.25,371.0,75.08,0.76,5.06
2012-05,0.0,0.0,206.0,314.0,646.0,67.76,0.68,6.27
2012-06,170.0,207.0,308.0,368.0,690.0,127.93,1.29,9.17
2012-07,205.0,355.0,388.0,670.0,745.0,185.02,1.87,11.94
2012-08,0.0,358.0,617.5,705.0,740.0,208.63,2.11,11.57
2012-09,177.0,390.25,692.5,714.25,744.0,232.89,2.35,11.56
2012-10,175.0,356.0,474.0,545.0,740.0,184.07,1.86,13.09
2012-11,174.0,371.0,447.5,543.0,745.0,183.58,1.85,12.36
2012-12,0.0,0.0,205.0,359.0,378.0,78.49,0.79,5.3
2013-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02,0.0,177.0,359.0,369.0,384.0,110.28,1.11,8.4
2013-03,0.0,0.0,125.5,370.25,571.0,68.97,0.7,5.33
2013-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
